,date,candidate,department,expense,value,provider,CNPJ,sequential_id
839,2017-10-01,CAMILO CRISTÓFARO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2500.0,INFORMATIX INFORMATICA LTDA ME,04.364.641/0001-86,250000010991
840,2017-10-01,CAMILO CRISTÓFARO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,314.88,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010991
841,2017-10-01,CAMILO CRISTÓFARO,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),20.18,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010991
842,2017-10-01,CAMILO CRISTÓFARO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,8000.0,T.S. IMPORTS EIRELI - ME,23.017.310/0001-14,250000010991
843,2017-10-01,CAMILO CRISTÓFARO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,685.55,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000010991
844,2017-10-01,CAMILO CRISTÓFARO,GABINETE DE VEREADOR,TELEFONE MOVEL,491.39,CLARO S.A.,40.432.544/0001-47,250000010991
845,2017-01-01,CELSO JATENE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,0.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022114
846,2017-01-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,179.63,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
847,2017-01-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1486.5,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
848,2017-01-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1882.9,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
849,2017-01-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,541.94,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
850,2017-01-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
851,2017-01-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,TELEFONE MOVEL,868.46,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,250000004987
852,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,509.8,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
853,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4925.27,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
854,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1486.5,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
855,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1882.9,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
856,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1483.29,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
857,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
858,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,73.5,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0010-40,250000004987
859,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,548.0,HABILTECS DISTRIBUIÇÃO DE PEÇAS E SERVIÇOS LTDA.,96.409.172/0001-92,250000004987
860,2017-02-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,TELEFONE MOVEL,806.74,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,250000004987
861,2017-03-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,176.66,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
862,2017-03-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1500.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
863,2017-03-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1900.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
864,2017-03-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,20.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
865,2017-03-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
866,2017-03-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,641.9,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0010-40,250000004987
867,2017-04-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,559.88,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
868,2017-04-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4140.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
869,2017-04-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,250000004987
870,2017-04-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1900.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
871,2017-04-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,15.3,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
872,2017-04-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
873,2017-04-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,675.0,HABILTECS DISTRIBUIÇÃO DE PEÇAS E SERVIÇOS LTDA.,96.409.172/0001-92,250000004987
874,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,APERFEIÇOAMENTO PROFISSIONAL,1890.0,MFS TREINAMENTO PROFISSIONAL EIRELI - ME,23.844.471/0001-81,250000004987
875,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,665.72,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
876,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6900.0,ENCADERNADORA IDEAL COMERCIAL LTDA,02.079.773/0001-30,250000004987
877,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,250000004987
878,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1900.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
879,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,2589.98,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
880,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
881,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,340.6,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,250000004987
882,2017-05-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,36.9,KALUNGA COMERCIO E INDUSTRIA GRÁFICA LTDA.,43.283.811/0130-57,250000004987
883,2017-06-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,785.47,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
884,2017-06-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,250000004987
885,2017-06-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1900.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
886,2017-06-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1801.58,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
887,2017-06-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
888,2017-06-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,456.9,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,250000004987
889,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,457.59,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
890,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5170.0,ENCADERNADORA IDEAL COMERCIAL LTDA,02.079.773/0001-30,250000004987
891,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2040.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
892,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2000.0,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,250000004987
893,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1900.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
894,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,2162.52,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
895,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
896,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,422.6,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,250000004987
897,2017-07-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,267.8,KALUNGA COMÉRCIO INDUSTRIA GRÁFICA LTDA,43.283.811/0139-95,250000004987
898,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,693.54,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
899,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6700.0,ENCADERNADORA IDEAL COMERCIAL LTDA,02.079.773/0001-30,250000004987
900,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2000.0,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,250000004987
901,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1900.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
902,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1029.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
903,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
904,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,380.0,M.J. DA SILVA CONSERTOS - ME,10.685.892/0001-65,250000004987
905,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,398.0,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,250000004987
906,2017-08-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,TELEFONE MOVEL,53.18,PORTO SEGURO TELECOMUNICAÇÕES S.A.,11.281.004/0001-01,250000004987
907,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,712.1,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
908,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2400.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
909,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2000.0,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,250000004987
910,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1900.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
911,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1895.01,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
912,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
913,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,927.0,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,250000004987
914,2017-09-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,TELEFONE MOVEL,109.9,PORTO SEGURO TELECOMUNICAÇÕES S.A.,11.281.004/0001-01,250000004987
915,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMBUSTIVEL,637.24,AUTO POSTO NOVO MORRO GRANDE LTDA,43.882.281/0001-66,250000004987
916,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6900.0,ENCADERNADORA IDEAL COMERCIAL LTDA,02.079.773/0001-30,250000004987
917,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2000.0,MAZZA FC TECNOLOGIA DA INFORMACAO LTDA-ME,12.028.418/0001-96,250000004987
918,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,5000.0,FERRARI & CRINITI INFORMÁTICA LTDA,03.515.743/0001-92,250000004987
919,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1831.56,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
920,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004987
921,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,456.0,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0060-00,250000004987
922,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,449.0,HABILTECS DISTRIBUIÇÃO DE PEÇAS E SERVIÇOS LTDA.,96.409.172/0001-92,250000004987
923,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,TELEFONE FIXO,591.68,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000004987
924,2017-10-01,CLAUDINHO DE SOUZA,GABINETE DE VEREADOR,TELEFONE MOVEL,109.9,PORTO SEGURO TELECOMUNICAÇÕES S.A.,11.281.004/0001-01,250000004987
925,2017-01-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,237.85,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06,250000010847
926,2017-02-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,51.5,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847
927,2017-02-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,336.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000010847
928,2017-02-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1550.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000010847
929,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMBUSTIVEL,175.1,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,250000010847
930,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1860.0,BRASIL IMPRESSO EIRELI -ME,19.640.456/0001-44,250000010847
931,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,49.9,WEBSIDE SERVIÇOS EMPR LTDA ME,08.652.665/0001-91,250000010847
932,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1400.0,RAFAEL MARTINS RAMOS ME,21.919.194/0001-01,250000010847
933,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,176.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847
934,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1260.7,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847
935,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,900.0,ALOC LOCAÇÃO E COMERCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA.,07.071.575/0001-44,250000010847
936,2017-03-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,183.99,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000010847
937,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMBUSTIVEL,371.89,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,250000010847
938,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1980.0,BRASIL IMPRESSO EIRELI -ME,19.640.456/0001-44,250000010847
939,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,190.0,REVELE DESENVOLVIMENTO DIGITAL,16.727.438/0001-06,250000010847
940,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1400.0,RAFAEL MARTINS RAMOS ME,21.919.194/0001-01,250000010847
941,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,270.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847
942,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847
943,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,900.0,ALOC LOCAÇÃO E COMERCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA.,07.071.575/0001-44,250000010847
944,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000010847
945,2017-04-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,400.15,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000010847
946,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMBUSTIVEL,176.89,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,250000010847
947,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,900.0,BRASIL IMPRESSO EIRELI -ME,19.640.456/0001-44,250000010847
948,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,190.0,REVELE DESENVOLVIMENTO DIGITAL,16.727.438/0001-06,250000010847
949,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,99.8,WEBSIDE SERVIÇOS EMPR LTDA ME,08.652.665/0001-91,250000010847
950,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1874.75,RAFAEL MARTINS RAMOS ME,21.919.194/0001-01,250000010847
951,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,46.3,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847
952,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000010847
953,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1295.0,ALOC LOCAÇÃO E COMERCIO DE EQUIPAMENTOS DE INFORMÁTICA LTDA.,07.071.575/0001-44,250000010847
954,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000010847
955,2017-05-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,370.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000010847
956,2017-06-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMBUSTIVEL,632.86,AUTO POSTO LIDER-BANDEIRAS LTDA,05.025.949/0001-60,250000010847
957,2017-06-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,990.0,BRASIL IMPRESSO EIRELI -ME,19.640.456/0001-44,250000010847
958,2017-06-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,190.0,REVELE DESENVOLVIMENTO DIGITAL,16.727.438/0001-06,250000010847
959,2017-06-01,CLAUDIO FONSECA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,49.9,WEBSIDE SERVIÇOS EMPR LTDA ME,08.652.665/0001-91,250000010847
